"code_muni","year","municipio","prop_wom_headfamily","Theil-L","Gini","%_pop_with_sanitation","child_death","income_percapita","wom_death_100.000hab","wom_death_10.000hab","w_young_prop"
251240,2012,"Puxinanã",31.2,0.38,0.45,67.39,26.7,283.93,0,0,1164.08532069323
251240,2013,"Puxinanã",31.2,0.38,0.45,67.39,26.7,283.93,1.46972369194591,1.46972369194591,1145.08700764256
251240,2010,"Puxinanã",31.2,0.38,0.45,67.39,26.7,283.93,0,0,1199.08281885258
251250,2013,"Queimadas",35.4,0.4,0.46,75.4,21.33,292.5,2.28456547564653,2.28456547564653,3996.08822991867
251250,2012,"Queimadas",35.4,0.4,0.46,75.4,21.33,292.5,2.76383066930766,2.76383066930766,4034.08724492146
251250,2011,"Queimadas",35.4,0.4,0.46,75.4,21.33,292.5,0.464446611861966,0.464446611861966,4065.08587617853
251250,2015,"Queimadas",35.4,0.4,0.46,75.4,21.33,292.5,2.22449615162166,2.22449615162166,4092.08991413445
251250,2010,"Queimadas",35.4,0.4,0.46,75.4,21.33,292.5,2.34104316883603,2.34104316883603,4082.08446483753
251250,2014,"Queimadas",35.4,0.4,0.46,75.4,21.33,292.5,0.906700516819295,0.906700516819295,4034.08890198567
251260,2012,"Quixabá",33,0.39,0.46,31.97,29.9,267.39,0,0,164.071428571429
251260,2015,"Quixabá",33,0.39,0.46,31.97,29.9,267.39,0,0,194.071182548794
251260,2014,"Quixabá",33,0.39,0.46,31.97,29.9,267.39,11.6144018583043,11.6144018583043,183.070847851336
251260,2011,"Quixabá",33,0.39,0.46,31.97,29.9,267.39,0,0,159.070048309179
251260,2010,"Quixabá",33,0.39,0.46,31.97,29.9,267.39,0,0,150.071165644172
251260,2013,"Quixabá",33,0.39,0.46,31.97,29.9,267.39,0,0,171.071512309496
251270,2013,"Remígio",36.9,0.58,0.55,74.36,19.5,319.14,1.02553584247769,1.02553584247769,1611.08491436776
251270,2015,"Remígio",36.9,0.58,0.55,74.36,19.5,319.14,0,0,1561.08281594232
251270,2011,"Remígio",36.9,0.58,0.55,74.36,19.5,319.14,3.17796610169492,3.17796610169492,1680.08252118644
251270,2014,"Remígio",36.9,0.58,0.55,74.36,19.5,319.14,0,0,1592.08315608224
251270,2012,"Remígio",36.9,0.58,0.55,74.36,19.5,319.14,5.19642485969653,5.19642485969653,1653.08387029724
251270,2010,"Remígio",36.9,0.58,0.55,74.36,19.5,319.14,2.14339299110492,2.14339299110492,1711.08134176401
251272,2012,"Pedro Régis",30.4,0.51,0.51,60.96,26.7,215.39,0,0,494.081735620585
251272,2011,"Pedro Régis",30.4,0.51,0.51,60.96,26.7,215.39,3.3955857385399,3.3955857385399,501.08013582343
251272,2015,"Pedro Régis",30.4,0.51,0.51,60.96,26.7,215.39,0,0,458.084096858639
251272,2010,"Pedro Régis",30.4,0.51,0.51,60.96,26.7,215.39,0,0,502.07839780897
251272,2014,"Pedro Régis",30.4,0.51,0.51,60.96,26.7,215.39,0,0,471.083195774183
251272,2013,"Pedro Régis",30.4,0.51,0.51,60.96,26.7,215.39,3.33222259246918,3.33222259246918,488.082972342552
251274,2010,"Riachão",32.9,0.5,0.49,75.6,25.2,197.04,0,0,325.08734402852
251274,2012,"Riachão",32.9,0.5,0.49,75.6,25.2,197.04,0,0,331.085978072706
251274,2014,"Riachão",32.9,0.5,0.49,75.6,25.2,197.04,0,0,339.08398656215
251274,2011,"Riachão",32.9,0.5,0.49,75.6,25.2,197.04,0,0,326.087924970692
251274,2015,"Riachão",32.9,0.5,0.49,75.6,25.2,197.04,0,0,348.082735797021
251274,2013,"Riachão",32.9,0.5,0.49,75.6,25.2,197.04,0,0,332.084090909091
251275,2014,"Riachão do Bacamarte",48.9,0.48,0.49,54.86,33,262.31,8.80669308674593,8.80669308674593,393.073535887274
251275,2013,"Riachão do Bacamarte",48.9,0.48,0.49,54.86,33,262.31,0,0,385.078222222222
251275,2015,"Riachão do Bacamarte",48.9,0.48,0.49,54.86,33,262.31,0,0,402.070742358079
251275,2012,"Riachão do Bacamarte",48.9,0.48,0.49,54.86,33,262.31,0,0,386.078747203579
251275,2011,"Riachão do Bacamarte",48.9,0.48,0.49,54.86,33,262.31,4.5004500450045,4.5004500450045,387.078307830783
251275,2010,"Riachão do Bacamarte",48.9,0.48,0.49,54.86,33,262.31,4.54545454545455,4.54545454545455,390.077727272727
251276,2013,"Riachão do Poço",25.5,0.47,0.49,67.66,27.7,225.44,18.5013876040703,18.5013876040703,355.087419056429
251276,2015,"Riachão do Poço",25.5,0.47,0.49,67.66,27.7,225.44,0,0,320.086481565772
251276,2014,"Riachão do Poço",25.5,0.47,0.49,67.66,27.7,225.44,0,0,330.088073394495
251276,2010,"Riachão do Poço",25.5,0.47,0.49,67.66,27.7,225.44,0,0,353.094807050977
251276,2012,"Riachão do Poço",25.5,0.47,0.49,67.66,27.7,225.44,0,0,353.089044289044
251276,2011,"Riachão do Poço",25.5,0.47,0.49,67.66,27.7,225.44,0,0,354.091294117647
251278,2013,"Riacho de Santo Antônio",51.7,0.33,0.43,62.31,30.2,275.73,0,0,174.074547390841
251278,2015,"Riacho de Santo Antônio",51.7,0.33,0.43,62.31,30.2,275.73,0,0,191.07164790174
251278,2012,"Riacho de Santo Antônio",51.7,0.33,0.43,62.31,30.2,275.73,0,0,169.078021978022
251278,2014,"Riacho de Santo Antônio",51.7,0.33,0.43,62.31,30.2,275.73,0,0,182.073452256034
251278,2011,"Riacho de Santo Antônio",51.7,0.33,0.43,62.31,30.2,275.73,0,0,163.080225988701
251278,2010,"Riacho de Santo Antônio",51.7,0.33,0.43,62.31,30.2,275.73,0,0,157.08120649652
251280,2013,"Riacho dos Cavalos",31.2,0.36,0.44,65.94,26.9,239.15,2.41138172172655,2.41138172172655,745.092597058114
251280,2012,"Riacho dos Cavalos",31.2,0.36,0.44,65.94,26.9,239.15,0,0,763.094927536232
251280,2015,"Riacho dos Cavalos",31.2,0.36,0.44,65.94,26.9,239.15,0,0,696.105831533477
251280,2010,"Riacho dos Cavalos",31.2,0.36,0.44,65.94,26.9,239.15,0,0,799.095860566449
251280,2011,"Riacho dos Cavalos",31.2,0.36,0.44,65.94,26.9,239.15,0,0,781.096102638586
251280,2014,"Riacho dos Cavalos",31.2,0.36,0.44,65.94,26.9,239.15,0,0,717.102477748376
251290,2012,"Rio Tinto",34.9,0.48,0.5,77.35,28.9,264.5,2.48632521133764,2.48632521133764,2076.08652411735
251290,2013,"Rio Tinto",34.9,0.48,0.5,77.35,28.9,264.5,3.30196466897804,3.30196466897804,2049.08535578669
251290,2010,"Rio Tinto",34.9,0.48,0.5,77.35,28.9,264.5,1.69620897294547,1.69620897294547,2092.08811805614
251290,2014,"Rio Tinto",34.9,0.48,0.5,77.35,28.9,264.5,1.64609053497942,1.64609053497942,2041.08526748971
251290,2011,"Rio Tinto",34.9,0.48,0.5,77.35,28.9,264.5,3.38266384778013,3.38266384778013,2064.08761099366
251290,2015,"Rio Tinto",34.9,0.48,0.5,77.35,28.9,264.5,4.92166352227053,4.92166352227053,2034.08432450168
251300,2015,"Salgadinho",36.4,0.42,0.46,39.12,29.5,217.39,5.30503978779841,5.30503978779841,322.065782493369
251300,2010,"Salgadinho",36.4,0.42,0.46,39.12,29.5,217.39,0,0,300.083142201835
251300,2011,"Salgadinho",36.4,0.42,0.46,39.12,29.5,217.39,0,0,302.081264108352
251300,2012,"Salgadinho",36.4,0.42,0.46,39.12,29.5,217.39,5.56483027267668,5.56483027267668,307.079577072899
251300,2014,"Salgadinho",36.4,0.42,0.46,39.12,29.5,217.39,0,0,316.070467993545
251300,2013,"Salgadinho",36.4,0.42,0.46,39.12,29.5,217.39,0,0,314.075997813013
251310,2015,"Salgado de São Félix",29.1,0.48,0.5,58.06,23.8,217.45,0,0,978.075619504397
251310,2011,"Salgado de São Félix",29.1,0.48,0.5,58.06,23.8,217.45,0,0,1052.07484741407
251310,2012,"Salgado de São Félix",29.1,0.48,0.5,58.06,23.8,217.45,1.60282096489822,1.60282096489822,1038.07517230325
251310,2014,"Salgado de São Félix",29.1,0.48,0.5,58.06,23.8,217.45,1.60076836881703,1.60076836881703,992.075716343845
251310,2010,"Salgado de São Félix",29.1,0.48,0.5,58.06,23.8,217.45,0,0,1063.07390745501
251310,2013,"Salgado de São Félix",29.1,0.48,0.5,58.06,23.8,217.45,0,0,1022.07582786754
251315,2014,"Santa Cecília",56.4,0.43,0.48,3.26,37.7,197.49,0,0,613.075984990619
251315,2013,"Santa Cecília",56.4,0.43,0.48,3.26,37.7,197.49,6.2402496099844,6.2402496099844,620.079251170047
251315,2012,"Santa Cecília",56.4,0.43,0.48,3.26,37.7,197.49,3.10848616723656,3.10848616723656,625.076779608331
251315,2015,"Santa Cecília",56.4,0.43,0.48,3.26,37.7,197.49,3.1328320802005,3.1328320802005,612.075814536341
251315,2010,"Santa Cecília",56.4,0.43,0.48,3.26,37.7,197.49,3.05623471882641,3.05623471882641,636.071515892421
251315,2011,"Santa Cecília",56.4,0.43,0.48,3.26,37.7,197.49,0,0,634.073133414933
251320,2010,"Santa Cruz",24.5,0.44,0.46,82.71,22.4,291.16,0,0,481.086419753086
251320,2011,"Santa Cruz",24.5,0.44,0.46,82.71,22.4,291.16,0,0,461.08488228005
251320,2012,"Santa Cruz",24.5,0.44,0.46,82.71,22.4,291.16,0,0,437.081626319057
251320,2014,"Santa Cruz",24.5,0.44,0.46,82.71,22.4,291.16,0,0,367.077833125778
251320,2015,"Santa Cruz",24.5,0.44,0.46,82.71,22.4,291.16,0,0,333.074836295603
251320,2013,"Santa Cruz",24.5,0.44,0.46,82.71,22.4,291.16,3.11138767890479,3.11138767890479,415.077784691973
251330,2013,"Santa Helena",31.4,0.49,0.5,77.9,21.3,277.52,0,0,465.076846307385
251330,2015,"Santa Helena",31.4,0.49,0.5,77.9,21.3,277.52,3.37495781302734,3.37495781302734,419.074249071887
251330,2010,"Santa Helena",31.4,0.49,0.5,77.9,21.3,277.52,0,0,439.078805325657
251330,2014,"Santa Helena",31.4,0.49,0.5,77.9,21.3,277.52,0,0,433.075788061704
251330,2012,"Santa Helena",31.4,0.49,0.5,77.9,21.3,277.52,0,0,466.078659143711
251330,2011,"Santa Helena",31.4,0.49,0.5,77.9,21.3,277.52,0,0,431.079147090712
251335,2011,"Santa Inês",41.7,0.59,0.55,45.74,36.2,229.72,0,0,340.082332761578
251335,2014,"Santa Inês",41.7,0.59,0.55,45.74,36.2,229.72,0,0,317.091888825865
251335,2013,"Santa Inês",41.7,0.59,0.55,45.74,36.2,229.72,0,0,325.091473743648
251335,2010,"Santa Inês",41.7,0.59,0.55,45.74,36.2,229.72,0,0,346.080321285141
251335,2015,"Santa Inês",41.7,0.59,0.55,45.74,36.2,229.72,0,0,312.09429700734
251335,2012,"Santa Inês",41.7,0.59,0.55,45.74,36.2,229.72,5.67536889897843,5.67536889897843,334.086833144154
251340,2015,"Santa Luzia",35.3,0.49,0.51,83.93,18.5,379.3,0,0,1185.07900076084
251340,2010,"Santa Luzia",35.3,0.49,0.51,83.93,18.5,379.3,2.61096605744125,2.61096605744125,1292.08668407311
251340,2012,"Santa Luzia",35.3,0.49,0.51,83.93,18.5,379.3,2.5779840164991,2.5779840164991,1243.08533127095
251340,2011,"Santa Luzia",35.3,0.49,0.51,83.93,18.5,379.3,0,0,1266.08600337268
251340,2013,"Santa Luzia",35.3,0.49,0.51,83.93,18.5,379.3,2.56344527044348,2.56344527044348,1220.08459369392
251340,2014,"Santa Luzia",35.3,0.49,0.51,83.93,18.5,379.3,1.27534753220253,1.27534753220253,1200.08136717255
251350,2014,"Santana de Mangueira",21.8,0.59,0.54,43.92,26.3,166.28,0,0,480.080045959403
251350,2010,"Santana de Mangueira",21.8,0.59,0.54,43.92,26.3,166.28,0,0,537.086174597227
251350,2015,"Santana de Mangueira",21.8,0.59,0.54,43.92,26.3,166.28,3.84763370527126,3.84763370527126,470.076567910735
251350,2011,"Santana de Mangueira",21.8,0.59,0.54,43.92,26.3,166.28,0,0,524.086382497171
251350,2013,"Santana de Mangueira",21.8,0.59,0.54,43.92,26.3,166.28,0,0,488.085430968726
251350,2012,"Santana de Mangueira",21.8,0.59,0.54,43.92,26.3,166.28,7.59013282732448,7.59013282732448,507.08614800759
251360,2012,"Santana dos Garrotes",21,0.47,0.48,62.79,23.6,274.26,0,0,619.08090787717
251360,2010,"Santana dos Garrotes",21,0.47,0.48,62.79,23.6,274.26,0,0,654.083179784154
251360,2015,"Santana dos Garrotes",21,0.47,0.48,62.79,23.6,274.26,0,0,553.070098576123
251360,2011,"Santana dos Garrotes",21,0.47,0.48,62.79,23.6,274.26,0,0,637.082515256036
251360,2013,"Santana dos Garrotes",21,0.47,0.48,62.79,23.6,274.26,0,0,603.078784619521
251360,2014,"Santana dos Garrotes",21,0.47,0.48,62.79,23.6,274.26,0,0,572.074245308676
251365,2014,"Joca Claudino",25.8,0.38,0.44,71.33,24.7,249.67,0,0,214.091895803184
251365,2012,"Joca Claudino",25.8,0.38,0.44,71.33,24.7,249.67,0,0,240.09176984705
251365,2015,"Joca Claudino",25.8,0.38,0.44,71.33,24.7,249.67,0,0,200.091564527758
251365,2013,"Joca Claudino",25.8,0.38,0.44,71.33,24.7,249.67,0,0,229.092296511628
251365,2011,"Joca Claudino",25.8,0.38,0.44,71.33,24.7,249.67,0,0,249.090842490843
251365,2010,"Joca Claudino",25.8,0.38,0.44,71.33,24.7,249.67,0,0,259.090909090909
251370,2015,"Santa Rita",39.7,0.38,0.46,82.63,21.18,328.16,2.57676615847112,2.57676615847112,12201.079765228
251370,2014,"Santa Rita",39.7,0.38,0.46,82.63,21.18,328.16,3.03165918376186,3.03165918376186,11963.0833561911
251370,2012,"Santa Rita",39.7,0.38,0.46,82.63,21.18,328.16,3.42988993171401,3.42988993171401,11029.0900502011
251370,2011,"Santa Rita",39.7,0.38,0.46,82.63,21.18,328.16,3.15000315000315,3.15000315000315,10999.0923265923
251370,2010,"Santa Rita",39.7,0.38,0.46,82.63,21.18,328.16,1.91082802547771,1.91082802547771,11026.0942675159
251370,2013,"Santa Rita",39.7,0.38,0.46,82.63,21.18,328.16,3.9330507363545,3.9330507363545,11795.087648764
251380,2015,"Santa Teresinha",23.6,0.7,0.59,68.56,16.2,306.95,0,0,376.063955950868
251380,2014,"Santa Teresinha",23.6,0.7,0.59,68.56,16.2,306.95,4.24628450106157,4.24628450106157,373.070488322718
251380,2011,"Santa Teresinha",23.6,0.7,0.59,68.56,16.2,306.95,0,0,378.086641058472
251380,2010,"Santa Teresinha",23.6,0.7,0.59,68.56,16.2,306.95,4.27167876975651,4.27167876975651,382.090132422042
251380,2013,"Santa Teresinha",23.6,0.7,0.59,68.56,16.2,306.95,4.24808836023789,4.24808836023789,378.077315208156
251380,2012,"Santa Teresinha",23.6,0.7,0.59,68.56,16.2,306.95,0,0,377.082764505119
251385,2011,"Santo André",46.5,0.42,0.47,16.55,19.6,273.72,0,0,220.075803981623
251385,2012,"Santo André",46.5,0.42,0.47,16.55,19.6,273.72,0,0,213.075471698113
251385,2014,"Santo André",46.5,0.42,0.47,16.55,19.6,273.72,0,0,199.073423782921
251385,2010,"Santo André",46.5,0.42,0.47,16.55,19.6,273.72,0,0,223.074638233054
251385,2013,"Santo André",46.5,0.42,0.47,16.55,19.6,273.72,0,0,205.076130055511
251385,2015,"Santo André",46.5,0.42,0.47,16.55,19.6,273.72,0,0,194.072916666667
251390,2013,"São Bento",35,0.4,0.47,86.31,24,328.99,6.69425511197663,6.69425511197663,2828.09536270691
251390,2011,"São Bento",35,0.4,0.47,86.31,24,328.99,2.49547694803169,2.49547694803169,2880.09888327407
251390,2015,"São Bento",35,0.4,0.47,86.31,24,328.99,3.56061954780132,3.56061954780132,2861.08492077621
251390,2012,"São Bento",35,0.4,0.47,86.31,24,328.99,3.69549150036955,3.69549150036955,2850.09731460951
251390,2010,"São Bento",35,0.4,0.47,86.31,24,328.99,4.43178220955999,4.43178220955999,2913.10015827794
251390,2014,"São Bento",35,0.4,0.47,86.31,24,328.99,1.20091269364717,1.20091269364717,2847.0891677675
251392,2010,"São Bentinho",24.5,0.39,0.46,75.92,21.1,286.99,0,0,381.086895910781
251392,2015,"São Bentinho",24.5,0.39,0.46,75.92,21.1,286.99,4.41306266548985,4.41306266548985,363.086054721977
251392,2013,"São Bentinho",24.5,0.39,0.46,75.92,21.1,286.99,0,0,370.081789426118
251392,2011,"São Bentinho",24.5,0.39,0.46,75.92,21.1,286.99,0,0,377.086095764273
251392,2014,"São Bentinho",24.5,0.39,0.46,75.92,21.1,286.99,0,0,366.085523385301
251392,2012,"São Bentinho",24.5,0.39,0.46,75.92,21.1,286.99,0,0,374.0838650866
251394,2013,"São Domingos do Cariri",30,0.42,0.47,75.76,23.4,341.56,0,0,222.08557844691
251394,2012,"São Domingos do Cariri",30,0.42,0.47,75.76,23.4,341.56,0,0,223.088
251394,2015,"São Domingos do Cariri",30,0.42,0.47,75.76,23.4,341.56,0,0,219.092043681747
251394,2010,"São Domingos do Cariri",30,0.42,0.47,75.76,23.4,341.56,0,0,223.089722675367
251394,2014,"São Domingos do Cariri",30,0.42,0.47,75.76,23.4,341.56,0,0,220.091266719119
251394,2011,"São Domingos do Cariri",30,0.42,0.47,75.76,23.4,341.56,0,0,223.090395480226
251396,2013,"São Domingos de Pombal",34.3,0.39,0.46,51.12,26.7,253.36,0,0,232.083497698882
251396,2015,"São Domingos de Pombal",34.3,0.39,0.46,51.12,26.7,253.36,0,0,220.084082156611
251396,2010,"São Domingos de Pombal",34.3,0.39,0.46,51.12,26.7,253.36,6.83060109289617,6.83060109289617,234.094945355191
251396,2012,"São Domingos de Pombal",34.3,0.39,0.46,51.12,26.7,253.36,0,0,232.088548601864
251396,2011,"São Domingos de Pombal",34.3,0.39,0.46,51.12,26.7,253.36,0,0,231.093180283592
251396,2014,"São Domingos de Pombal",34.3,0.39,0.46,51.12,26.7,253.36,6.50195058517555,6.50195058517555,222.085825747724
251398,2014,"São Francisco",21.8,0.38,0.45,85.94,31.9,261.15,5.80383052814858,5.80383052814858,210.076030179919
251398,2013,"São Francisco",21.8,0.38,0.45,85.94,31.9,261.15,0,0,231.078260869565
251398,2012,"São Francisco",21.8,0.38,0.45,85.94,31.9,261.15,0,0,242.07884057971
251398,2010,"São Francisco",21.8,0.38,0.45,85.94,31.9,261.15,5.76701268742791,5.76701268742791,266.079008073818
251398,2015,"São Francisco",21.8,0.38,0.45,85.94,31.9,261.15,0,0,195.073794305636
251398,2011,"São Francisco",21.8,0.38,0.45,85.94,31.9,261.15,0,0,253.07884057971
251400,2014,"São João do Cariri",44.1,0.52,0.53,79.1,19.6,373.55,4.41501103752759,4.41501103752759,329.06710816777
251400,2010,"São João do Cariri",44.1,0.52,0.53,79.1,19.6,373.55,0,0,354.078111209179
251400,2015,"São João do Cariri",44.1,0.52,0.53,79.1,19.6,373.55,0,0,326.063492063492
251400,2013,"São João do Cariri",44.1,0.52,0.53,79.1,19.6,373.55,0,0,336.071774548657
251400,2011,"São João do Cariri",44.1,0.52,0.53,79.1,19.6,373.55,0,0,349.07610619469
251400,2012,"São João do Cariri",44.1,0.52,0.53,79.1,19.6,373.55,0,0,342.073730684327
251410,2012,"São João do Tigre",43.6,0.47,0.51,19.64,26,207.42,4.60405156537753,4.60405156537753,361.069981583794
251410,2011,"São João do Tigre",43.6,0.47,0.51,19.64,26,207.42,0,0,357.069521178637
251410,2015,"São João do Tigre",43.6,0.47,0.51,19.64,26,207.42,0,0,361.066728452271
251410,2010,"São João do Tigre",43.6,0.47,0.51,19.64,26,207.42,0,0,354.068965517241
251410,2014,"São João do Tigre",43.6,0.47,0.51,19.64,26,207.42,4.6189376443418,4.6189376443418,359.067898383372
251410,2013,"São João do Tigre",43.6,0.47,0.51,19.64,26,207.42,0,0,362.069489185458
251420,2010,"São José da Lagoa Tapada",24.6,0.51,0.49,52.69,32.7,216.66,0,0,668.082337992376
251420,2013,"São José da Lagoa Tapada",24.6,0.51,0.49,52.69,32.7,216.66,2.56410256410256,2.56410256410256,599.081025641026
251420,2015,"São José da Lagoa Tapada",24.6,0.51,0.49,52.69,32.7,216.66,0,0,536.081790123457
251420,2011,"São José da Lagoa Tapada",24.6,0.51,0.49,52.69,32.7,216.66,2.54971953085161,2.54971953085161,642.082865884753
251420,2014,"São José da Lagoa Tapada",24.6,0.51,0.49,52.69,32.7,216.66,2.56607646907878,2.56607646907878,564.081857839364
251420,2012,"São José da Lagoa Tapada",24.6,0.51,0.49,52.69,32.7,216.66,7.66871165644172,7.66871165644172,620.082055214724
251430,2010,"São José de Caiana",19.6,0.4,0.44,37.07,25.3,238.28,0,0,631.074173070498
251430,2014,"São José de Caiana",19.6,0.4,0.44,37.07,25.3,238.28,0,0,593.078328981723
251430,2013,"São José de Caiana",19.6,0.4,0.44,37.07,25.3,238.28,3.27546675401245,3.27546675401245,595.086799868981
251430,2015,"São José de Caiana",19.6,0.4,0.44,37.07,25.3,238.28,3.24464633354964,3.24464633354964,588.076573653472
251430,2012,"São José de Caiana",19.6,0.4,0.44,37.07,25.3,238.28,0,0,610.081821181128
251430,2011,"São José de Caiana",19.6,0.4,0.44,37.07,25.3,238.28,0,0,626.076718698107
251440,2012,"São José de Espinharas",30.5,0.39,0.45,62.57,20.6,234.08,4.41111601235112,4.41111601235112,365.088222320247
251440,2011,"São José de Espinharas",30.5,0.39,0.45,62.57,20.6,234.08,0,0,375.09007029877
251440,2013,"São José de Espinharas",30.5,0.39,0.45,62.57,20.6,234.08,0,0,351.086183918259
251440,2014,"São José de Espinharas",30.5,0.39,0.45,62.57,20.6,234.08,4.45632798573975,4.45632798573975,314.09046345811
251440,2015,"São José de Espinharas",30.5,0.39,0.45,62.57,20.6,234.08,0,0,291.090827740492
251440,2010,"São José de Espinharas",30.5,0.39,0.45,62.57,20.6,234.08,0,0,391.090869375273
251445,2011,"São José dos Ramos",64.7,0.47,0.51,42.51,29.7,212.12,0,0,526.084075525472
251445,2012,"São José dos Ramos",64.7,0.47,0.51,42.51,29.7,212.12,0,0,529.083126989742
251445,2013,"São José dos Ramos",64.7,0.47,0.51,42.51,29.7,212.12,3.50508236943568,3.50508236943568,536.081668419208
251445,2015,"São José dos Ramos",64.7,0.47,0.51,42.51,29.7,212.12,0,0,572.069167240193
251445,2010,"São José dos Ramos",64.7,0.47,0.51,42.51,29.7,212.12,3.58680057388809,3.58680057388809,521.085007173601
251445,2014,"São José dos Ramos",64.7,0.47,0.51,42.51,29.7,212.12,3.46620450606586,3.46620450606586,555.07417677643
251450,2014,"São José de Piranhas",26,0.5,0.5,70.41,26.4,321.53,1.00150225338007,1.00150225338007,1673.09083625438
251450,2013,"São José de Piranhas",26,0.5,0.5,70.41,26.4,321.53,1.00857286938981,1.00857286938981,1707.09147755925
251450,2015,"São José de Piranhas",26,0.5,0.5,70.41,26.4,321.53,0.995421063109695,0.995421063109695,1635.09108102727
251450,2011,"São José de Piranhas",26,0.5,0.5,70.41,26.4,321.53,1.02406554019457,1.02406554019457,1790.089093702
251450,2010,"São José de Piranhas",26,0.5,0.5,70.41,26.4,321.53,1.02976006590464,1.02976006590464,1831.0875296056
251450,2012,"São José de Piranhas",26,0.5,0.5,70.41,26.4,321.53,0,0,1751.09041958752
251455,2015,"São José de Princesa",28.8,0.4,0.45,36.35,24.7,221.16,5.14668039114771,5.14668039114771,382.072053525476
251455,2014,"São José de Princesa",28.8,0.4,0.45,36.35,24.7,221.16,0,0,383.075634517767
251455,2012,"São José de Princesa",28.8,0.4,0.45,36.35,24.7,221.16,0,0,394.081983308787
251455,2013,"São José de Princesa",28.8,0.4,0.45,36.35,24.7,221.16,4.98504486540379,4.98504486540379,382.082253240279
251455,2011,"São José de Princesa",28.8,0.4,0.45,36.35,24.7,221.16,0,0,406.08115942029
251455,2010,"São José de Princesa",28.8,0.4,0.45,36.35,24.7,221.16,4.75737392959087,4.75737392959087,415.08039961941
251460,2012,"São José do Bonfim",62.7,0.47,0.48,61.98,34.7,244.14,5.95238095238095,5.95238095238095,279.08869047619
251460,2015,"São José do Bonfim",62.7,0.47,0.48,61.98,34.7,244.14,5.75373993095512,5.75373993095512,264.089758342923
251460,2010,"São José do Bonfim",62.7,0.47,0.48,61.98,34.7,244.14,0,0,284.091467157766
251460,2014,"São José do Bonfim",62.7,0.47,0.48,61.98,34.7,244.14,0,0,268.089691322073
251460,2011,"São José do Bonfim",62.7,0.47,0.48,61.98,34.7,244.14,0,0,280.090799031477
251460,2013,"São José do Bonfim",62.7,0.47,0.48,61.98,34.7,244.14,0,0,278.085630498534
251465,2010,"São José do Brejo do Cruz",55.2,0.41,0.46,15.04,22.8,223.11,0,0,150.086698337292
251465,2015,"São José do Brejo do Cruz",55.2,0.41,0.46,15.04,22.8,223.11,0,0,146.072869955157
251465,2013,"São José do Brejo do Cruz",55.2,0.41,0.46,15.04,22.8,223.11,0,0,147.085253456221
251465,2014,"São José do Brejo do Cruz",55.2,0.41,0.46,15.04,22.8,223.11,0,0,145.077185017026
251465,2011,"São José do Brejo do Cruz",55.2,0.41,0.46,15.04,22.8,223.11,0,0,149.085380116959
251465,2012,"São José do Brejo do Cruz",55.2,0.41,0.46,15.04,22.8,223.11,0,0,148.08488372093
251470,2010,"São José do Sabugi",28.2,0.33,0.43,71.16,22,302.36,0,0,330.090771558245
251470,2012,"São José do Sabugi",28.2,0.33,0.43,71.16,22,302.36,0,0,321.090406830738
251470,2011,"São José do Sabugi",28.2,0.33,0.43,71.16,22,302.36,0,0,324.090954773869
251470,2015,"São José do Sabugi",28.2,0.33,0.43,71.16,22,302.36,0,0,288.095739348371
251470,2013,"São José do Sabugi",28.2,0.33,0.43,71.16,22,302.36,0,0,319.088442211055
251470,2014,"São José do Sabugi",28.2,0.33,0.43,71.16,22,302.36,0,0,299.093781344032
251480,2014,"São José dos Cordeiros",30.2,0.47,0.49,47.33,22.5,233.71,0,0,227.084425799685
251480,2010,"São José dos Cordeiros",30.2,0.47,0.49,47.33,22.5,233.71,0,0,297.086827824371
251480,2015,"São José dos Cordeiros",30.2,0.47,0.49,47.33,22.5,233.71,0,0,206.084293193717
251480,2013,"São José dos Cordeiros",30.2,0.47,0.49,47.33,22.5,233.71,5.23286237571952,5.23286237571952,266.079016221873
251480,2012,"São José dos Cordeiros",30.2,0.47,0.49,47.33,22.5,233.71,0,0,269.082765845993
251480,2011,"São José dos Cordeiros",30.2,0.47,0.49,47.33,22.5,233.71,0,0,289.085714285714
251490,2011,"São Mamede",39.4,0.53,0.52,83.38,24.8,371.01,5.06713959969597,5.06713959969597,589.087154801115
251490,2015,"São Mamede",39.4,0.53,0.52,83.38,24.8,371.01,5.09683995922528,5.09683995922528,443.087665647299
251490,2013,"São Mamede",39.4,0.53,0.52,83.38,24.8,371.01,2.54517688979384,2.54517688979384,543.08475439043
251490,2010,"São Mamede",39.4,0.53,0.52,83.38,24.8,371.01,0,0,614.087022514546
251490,2014,"São Mamede",39.4,0.53,0.52,83.38,24.8,371.01,0,0,486.08729956732
251490,2012,"São Mamede",39.4,0.53,0.52,83.38,24.8,371.01,5.0761421319797,5.0761421319797,567.086040609137
251500,2010,"São Miguel de Taipu",43.1,0.43,0.49,53.59,33,198.63,2.94724432655467,2.94724432655467,623.087827880931
251500,2014,"São Miguel de Taipu",43.1,0.43,0.49,53.59,33,198.63,5.64971751412429,5.64971751412429,638.082768361582
251500,2015,"São Miguel de Taipu",43.1,0.43,0.49,53.59,33,198.63,0,0,644.081421376609
251500,2012,"São Miguel de Taipu",43.1,0.43,0.49,53.59,33,198.63,2.88517022504328,2.88517022504328,632.084535487594
251500,2011,"São Miguel de Taipu",43.1,0.43,0.49,53.59,33,198.63,0,0,628.086005830904
