353180,Monte Mor,"34,1"
353190,Morro Agudo,"27,3"
353200,Morungaba,"36,5"
353205,Motuca,"34,1"
353210,Murutinga do Sul,"34,6"
353215,Nantes,"34,4"
353220,Narandiba,"32,8"
353230,Natividade da Serra,"29,6"
353240,Nazaré Paulista,"31,7"
353250,Neves Paulista,"34,6"
353260,Nhandeara,35
353270,Nipoã,"28,3"
353280,Nova Aliança,"35,9"
353282,Nova Campina,"31,3"
353284,Nova Canaã Paulista,"40,1"
353286,Nova Castilho,"28,6"
353290,Nova Europa,"31,5"
353300,Nova Granada,"31,8"
353310,Nova Guataporanga,"37,7"
353320,Nova Independência,"32,8"
353325,Novais,"27,8"
353330,Nova Luzitânia,"34,5"
353340,Nova Odessa,34
353350,Novo Horizonte,"32,2"
353360,Nuporanga,"34,6"
353370,Ocauçu,"34,8"
353380,Óleo,"32,1"
353390,Olímpia,"33,5"
353400,Onda Verde,"31,9"
353410,Oriente,"35,8"
353420,Orindiúva,"27,1"
353430,Orlândia,"31,6"
353440,Osasco,"39,5"
353450,Oscar Bressane,"41,7"
353460,Osvaldo Cruz,"35,2"
353470,Ourinhos,"35,8"
353475,Ouroeste,"34,5"
353480,Ouro Verde,"35,2"
353490,Pacaembu,"37,8"
353500,Palestina,"29,5"
353510,Palmares Paulista,"29,2"
353520,Palmeira d'Oeste,37
353530,Palmital,"36,2"
353540,Panorama,"34,4"
353550,Paraguaçu Paulista,"35,7"
353560,Paraibuna,"33,7"
353570,Paraíso,"29,7"
353580,Paranapanema,"35,7"
353590,Paranapuã,"32,8"
353600,Parapuã,"33,8"
353610,Pardinho,"35,7"
353620,Pariquera-Açu,"36,1"
353625,Parisi,"32,1"
353630,Patrocínio Paulista,"35,4"
353640,Paulicéia,29
353650,Paulínia,36
353657,Paulistânia,"35,1"
353660,Paulo de Faria,"34,2"
353670,Pederneiras,"31,4"
353680,Pedra Bela,"33,2"
353690,Pedranópolis,"36,3"
353700,Pedregulho,"35,8"
353710,Pedreira,"37,8"
353715,Pedrinhas Paulista,"31,7"
353720,Pedro de Toledo,"32,2"
353730,Penápolis,"37,5"
353740,Pereira Barreto,"32,9"
353750,Pereiras,"36,9"
353760,Peruíbe,"39,5"
353770,Piacatu,40
353780,Piedade,36
353790,Pilar do Sul,"33,1"
353800,Pindamonhangaba,33
353810,Pindorama,"32,9"
353820,Pinhalzinho,"34,7"
353830,Piquerobi,"33,6"
353850,Piquete,"35,2"
353860,Piracaia,"36,7"
353870,Piracicaba,35
353880,Piraju,"39,2"
353890,Pirajuí,"39,4"
353900,Pirangi,"31,1"
353910,Pirapora do Bom Jesus,"38,8"
353920,Pirapozinho,"34,5"
353930,Pirassununga,"36,7"
353940,Piratininga,"36,6"
353950,Pitangueiras,"30,5"
353960,Planalto,"27,1"
353970,Platina,"34,2"
353980,Poá,"39,2"
353990,Poloni,"33,9"
354000,Pompéia,"35,6"
354010,Pongaí,"35,2"
354020,Pontal,25
354025,Pontalinda,"34,8"
354030,Pontes Gestal,"36,3"
354040,Populina,"36,2"
354050,Porangaba,"31,6"
354060,Porto Feliz,"33,2"
354070,Porto Ferreira,"35,4"
354075,Potim,"38,1"
354080,Potirendaba,"32,5"
354085,Pracinha,"37,5"
354090,Pradópolis,"28,5"
354100,Praia Grande,"37,6"
354105,Pratânia,32
354110,Presidente Alves,35
354120,Presidente Bernardes,"39,7"
354130,Presidente Epitácio,"38,6"
354140,Presidente Prudente,"38,9"
354150,Presidente Venceslau,"39,3"
354160,Promissão,"31,6"
354165,Quadra,"29,7"
354170,Quatá,"31,3"
354180,Queiroz,"33,7"
354190,Queluz,"34,1"
